# Program:featureCounts v2.0.8; Command:"featureCounts" "-p" "-B" "-C" "-F" "GFF" "-t" "CDS" "-g" "locus_tag" "-a" "/home/vinay_bioinformatic/project/refrence/GCF_000005845.2_ASM584v2_genomic.gff" "-o" "SRR22578533_gene_counts.txt" "SRR22578533.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR22578533.sorted.bam
b2771	NC_000913.3	2896533	2897870	-	1338	67
b4463	NC_000913.3	2897964	2899418	-	1455	81
b2774	NC_000913.3	2899488	2900273	-	786	17
b2775	NC_000913.3	2900592	2901869	+	1278	91
b2776	NC_000913.3	2901896	2903374	+	1479	107
b2777	NC_000913.3	2904747	2905418	-	672	565
b4682	NC_000913.3	2905557	2905697	+	141	7
b2778	NC_000913.3	2905711	2906583	+	873	28
b2779	NC_000913.3	2906643	2907941	-	1299	21183
b2780	NC_000913.3	2908029	2909666	-	1638	11098
b2781	NC_000913.3	2909894	2910685	-	792	1040
b2782	NC_000913.3	2910756	2911091	-	336	193
b2783	NC_000913.3	2911091	2911339	-	249	111
b2784	NC_000913.3	2911417	2913651	-	2235	1675
b2785	NC_000913.3	2913699	2915000	-	1302	958
b2786	NC_000913.3	2915057	2917813	+	2757	975
b2787	NC_000913.3	2918045	2919385	-	1341	930
b2788	NC_000913.3	2919406	2920746	-	1341	904
b2789	NC_000913.3	2920748	2922100	-	1353	1737
b2790	NC_000913.3	2922535	2922984	-	450	652
b2791	NC_000913.3	2923002	2923784	-	783	543
b2792	NC_000913.3	2923784	2924113	-	330	192
b2793	NC_000913.3	2924735	2925280	-	546	415
b2794	NC_000913.3	2925348	2926196	+	849	1149
b2795	NC_000913.3	2926308	2927672	+	1365	4850
b2796	NC_000913.3	2928229	2929518	+	1290	9118
b2797	NC_000913.3	2929576	2930943	+	1368	6033
b2798	NC_000913.3	2931055	2931810	+	756	712
b2799	NC_000913.3	2931865	2933013	-	1149	871
b2800	NC_000913.3	2933041	2933688	-	648	134
b2801	NC_000913.3	2934235	2935551	+	1317	284
b2802	NC_000913.3	2935584	2937359	+	1776	728
b2803	NC_000913.3	2937468	2938886	+	1419	284
b2804	NC_000913.3	2938888	2939310	+	423	122
b2805	NC_000913.3	2939368	2940099	+	732	757
b2806	NC_000913.3	2940143	2941243	-	1101	1694
b2807	NC_000913.3	2941236	2941631	-	396	298
b2808	NC_000913.3	2941650	2942567	-	918	574
b2809	NC_000913.3	2942918	2943145	-	228	2607
b2810	NC_000913.3	2943337	2944542	+	1206	4305
b2811	NC_000913.3	2944542	2944985	+	444	1350
b2812	NC_000913.3	2945036	2945842	-	807	817
b2813	NC_000913.3	2946081	2947178	-	1098	1731
b2817	NC_000913.3	2947757	2949010	-	1254	1950
b2818	NC_000913.3	2949242	2950573	+	1332	437
b2819	NC_000913.3	2950635	2952461	-	1827	1078
b2820	NC_000913.3	2952461	2956003	-	3543	2326
b2821	NC_000913.3	2955996	2958884	-	2889	2010
b2822	NC_000913.3	2959060	2962428	-	3369	2287
b2823	NC_000913.3	2962441	2962764	-	324	123
b2824	NC_000913.3	2962749	2963156	-	408	91
b2825	NC_000913.3	2963153	2963716	-	564	143
b2826	NC_000913.3	2963707	2964177	-	471	139
b2827	NC_000913.3	2964361	2965155	-	795	1179
b2828	NC_000913.3	2965162	2966037	-	876	782
b2829	NC_000913.3	2966188	2968434	-	2247	3311
b2830	NC_000913.3	2968447	2968977	-	531	2186
b4610	NC_000913.3	2969330	2969476	-	147	36
b2831	NC_000913.3	2969662	2970351	+	690	298
b2832	NC_000913.3	2970420	2971133	+	714	1143
b2833	NC_000913.3	2971271	2971489	+	219	1162
b2834	NC_000913.3	2971597	2972637	+	1041	2416
b2835	NC_000913.3	2972669	2973862	-	1194	1036
b2836	NC_000913.3	2973855	2976014	-	2160	1457
b2837	NC_000913.3	2976599	2977630	+	1032	698
b2838	NC_000913.3	2977637	2978899	-	1263	346
b2839	NC_000913.3	2979021	2979956	+	936	282
b2840	NC_000913.3	2979943	2980635	-	693	377
b2841	NC_000913.3	2980764	2982182	-	1419	539
b2842	NC_000913.3	2982497	2983258	-	762	338
b2843	NC_000913.3	2983288	2984124	-	837	466
b2844	NC_000913.3	2984411	2985592	-	1182	2256
b2845	NC_000913.3	2985847	2987076	+	1230	572
b2846	NC_000913.3	2987536	2988168	+	633	48
b2847	NC_000913.3	2988502	2989311	+	810	179
b2848	NC_000913.3	2989304	2989786	+	483	26
b4683	NC_000913.3	2989819	2989899	-	81	0
b2849	NC_000913.3	2989935	2990360	-	426	15
b2851	NC_000913.3	2991268	2991759	+	492	8
b2852	NC_000913.3	2992094	2993470	+	1377	49
b2853	NC_000913.3	2993638	2993856	+	219	18
b2860	NC_000913.3	2996372	2997277	-	906	44
b2861	NC_000913.3	2997235	2997600	-	366	121
b2863	NC_000913.3	2998034	2998828	-	795	1522
b2865	NC_000913.3	2999136	2999891	-	756	970
b2866	NC_000913.3	3000345	3002603	+	2259	1074
b2867	NC_000913.3	3002614	3003492	+	879	193
b2868	NC_000913.3	3003489	3003968	+	480	200
b2869	NC_000913.3	3004008	3005786	-	1779	3256
b2870	NC_000913.3	3006262	3007452	+	1191	1084
b2871	NC_000913.3	3007510	3008706	+	1197	935
b2872	NC_000913.3	3008764	3009975	+	1212	715
b2873	NC_000913.3	3010028	3011413	+	1386	352
b2874	NC_000913.3	3011461	3012393	+	933	398
b2875	NC_000913.3	3012614	3014239	-	1626	1624
b2876	NC_000913.3	3014287	3015057	-	771	899
b2877	NC_000913.3	3015160	3015738	+	579	857
b2878	NC_000913.3	3016060	3019158	+	3099	2641
b2879	NC_000913.3	3019161	3020489	+	1329	747
b2880	NC_000913.3	3020540	3021319	+	780	383
b2881	NC_000913.3	3021316	3024186	+	2871	947
b2882	NC_000913.3	3024351	3025751	+	1401	182
b2883	NC_000913.3	3025766	3027085	+	1320	156
b4464	NC_000913.3	3027121	3028488	+	1368	222
b2886	NC_000913.3	3028524	3029012	-	489	77
b2887	NC_000913.3	3029012	3030931	-	1920	234
b2888	NC_000913.3	3031367	3032815	+	1449	114
b4684	NC_000913.3	3032817	3032942	+	126	0
b4753	NC_000913.3	3032939	3033010	-	72	0
b2889	NC_000913.3	3033065	3033613	+	549	1425
b2890	NC_000913.3	3033657	3035174	-	1518	6370
b2891	NC_000913.3;NC_000913.3	3035184;3036208	3036206;3036282	-;-	1098	4795
b2892	NC_000913.3	3036373	3038106	-	1734	3505
b2893	NC_000913.3	3038112	3038822	-	711	1298
b2894	NC_000913.3	3038847	3039743	-	897	1590
b2895	NC_000913.3	3039855	3040376	+	522	1389
b2896	NC_000913.3	3040416	3040823	-	408	649
b2897	NC_000913.3	3040804	3041070	-	267	1239
b2898	NC_000913.3	3041313	3042293	+	981	5059
b2899	NC_000913.3	3042489	3043148	-	660	3043
b2900	NC_000913.3	3043312	3043623	-	312	354
b2901	NC_000913.3	3043662	3045101	+	1440	1545
b2902	NC_000913.3	3045158	3045901	-	744	304
b2903	NC_000913.3	3046168	3049041	-	2874	5212
b2904	NC_000913.3	3049160	3049549	-	390	1934
b2905	NC_000913.3	3049573	3050667	-	1095	4226
b4754	NC_000913.3	3050958	3051041	+	84	42
b2906	NC_000913.3	3051115	3052317	-	1203	1241
b2907	NC_000913.3	3052340	3053518	-	1179	1557
b2908	NC_000913.3	3053515	3054840	-	1326	2810
b2909	NC_000913.3	3054866	3055444	-	579	1585
b2910	NC_000913.3	3055612	3055941	+	330	5912
b2912	NC_000913.3	3056241	3056789	+	549	2622
b4665	NC_000913.3	3056890	3056949	-	60	520
b2913	NC_000913.3	3057178	3058410	-	1233	1692
b2914	NC_000913.3	3058666	3059325	-	660	2138
b2916	NC_000913.3	3059753	3060646	+	894	675
b2917	NC_000913.3	3060850	3062994	+	2145	286
b2918	NC_000913.3	3062987	3063982	+	996	96
b2919	NC_000913.3	3063993	3064778	+	786	74
b2920	NC_000913.3	3064802	3066280	+	1479	294
b2921	NC_000913.3	3066277	3067173	-	897	339
b2922	NC_000913.3	3067340	3068080	-	741	2919
b2923	NC_000913.3	3068173	3068808	-	636	236
b2924	NC_000913.3	3068947	3069807	-	861	1529
b2925	NC_000913.3	3070165	3071244	-	1080	11688
b2926	NC_000913.3	3071459	3072622	-	1164	8279
b2927	NC_000913.3	3072672	3073691	-	1020	3380
b2928	NC_000913.3	3073976	3074689	-	714	554
b2929	NC_000913.3	3074686	3075195	-	510	420
b2930	NC_000913.3	3075217	3076182	-	966	58
b4465	NC_000913.3	3076179	3077456	-	1278	71
b2933	NC_000913.3	3077471	3078859	-	1389	53
b2934	NC_000913.3	3078887	3079330	-	444	23
b2935	NC_000913.3	3079644	3081635	-	1992	6942
b2936	NC_000913.3	3081913	3082671	+	759	3794
b2937	NC_000913.3	3082877	3083797	-	921	3550
b2938	NC_000913.3	3083935	3085911	-	1977	12030
b2939	NC_000913.3	3085920	3086051	-	132	239
b4784	NC_000913.3	3086145	3086288	-	144	0
b2940	NC_000913.3	3086187	3086402	+	216	6
b2941	NC_000913.3	3086399	3086650	-	252	7
b2942	NC_000913.3	3086706	3087860	+	1155	1895
b2943	NC_000913.3	3088284	3089678	+	1395	1206
b2944	NC_000913.3	3089755	3090252	+	498	191
b2945	NC_000913.3	3090347	3091054	+	708	226
b2946	NC_000913.3	3091134	3091865	+	732	1332
b2947	NC_000913.3	3091878	3092828	+	951	3386
b2948	NC_000913.3	3092937	3093500	+	564	1802
b2949	NC_000913.3	3093500	3093916	+	417	795
b2950	NC_000913.3	3094100	3095080	-	981	238
b2951	NC_000913.3	3095098	3095802	+	705	645
b2952	NC_000913.3	3095820	3096386	+	567	702
b2953	NC_000913.3	3096383	3096673	+	291	164
b2954	NC_000913.3	3096681	3097274	+	594	610
b2955	NC_000913.3	3097267	3098403	+	1137	1257
b2956	NC_000913.3	3098558	3099565	-	1008	140
b2957	NC_000913.3	3099682	3100728	-	1047	2811
b2958	NC_000913.3	3100904	3101623	-	720	1201
b2959	NC_000913.3	3101807	3102133	-	327	1761
b2960	NC_000913.3	3102133	3102852	-	720	2017
b2961	NC_000913.3	3103013	3104065	+	1053	1635
b2962	NC_000913.3	3104093	3104368	+	276	613
b2963	NC_000913.3	3104433	3105512	+	1080	796
b2964	NC_000913.3	3105714	3106970	+	1257	1636
b2965	NC_000913.3	3107020	3109155	-	2136	1078
b4785	NC_000913.3	3109317	3109400	-	84	23
b2966	NC_000913.3	3109553	3110260	+	708	586
b2968	NC_000913.3	3110590	3111126	-	537	304
b2969	NC_000913.3	3111128	3111988	-	861	1497
b4786	NC_000913.3	3111266	3111325	+	60	0
b2970	NC_000913.3	3112054	3113049	-	996	405
b2971	NC_000913.3	3113067	3113477	-	411	40
b2972	NC_000913.3	3113543	3114352	-	810	131
b4466	NC_000913.3	3114550	3119112	-	4563	989
b2975	NC_000913.3	3119597	3121279	-	1683	3221
b2976	NC_000913.3	3121634	3123805	-	2172	30032
b2977	NC_000913.3	3123827	3124231	-	405	5456
b4467	NC_000913.3	3124236	3125459	-	1224	3877
b4468	NC_000913.3	3125470	3126522	-	1053	2290
b2979	NC_000913.3	3126522	3128021	-	1500	4054
b2980	NC_000913.3	3128272	3129036	+	765	1488
b2981	NC_000913.3	3129043	3130215	-	1173	189
b2982	NC_000913.3	3130214	3131194	+	981	28
b2983	NC_000913.3	3131341	3132408	-	1068	181
b2984	NC_000913.3	3132454	3133212	-	759	88
b2985	NC_000913.3	3133244	3133957	-	714	58
b2986	NC_000913.3	3134131	3134823	+	693	33
b2987	NC_000913.3	3134872	3136371	-	1500	124
b2988	NC_000913.3	3136663	3138522	-	1860	1971
b2989	NC_000913.3	3138727	3139593	+	867	2045
b2990	NC_000913.3	3139716	3139964	-	249	130
b2991	NC_000913.3	3139977	3140318	-	342	89
b2992	NC_000913.3	3140311	3140799	-	489	399
b2993	NC_000913.3	3140792	3141286	-	495	593
b2994	NC_000913.3	3141286	3142989	-	1704	1534
b2995	NC_000913.3	3142986	3144164	-	1179	623
b2996	NC_000913.3	3144154	3145140	-	987	1001
b2997	NC_000913.3	3145143	3146261	-	1119	1966
b2998	NC_000913.3	3146450	3146737	-	288	70
b4755	NC_000913.3	3147597	3147740	-	144	159
b3001	NC_000913.3	3147897	3148937	+	1041	2671
b3002	NC_000913.3	3148977	3149471	-	495	1564
b3003	NC_000913.3	3149662	3150546	+	885	941
b3005	NC_000913.3	3150818	3151243	-	426	1489
b3006	NC_000913.3	3151250	3151984	-	735	2345
b3008	NC_000913.3	3152236	3153423	+	1188	325
b3009	NC_000913.3	3153563	3154222	+	660	1589
b3010	NC_000913.3	3154262	3155218	-	957	301
b3011	NC_000913.3	3155355	3156518	+	1164	842
b3012	NC_000913.3	3156623	3157450	+	828	1457
b3013	NC_000913.3	3157650	3158576	+	927	122
b3014	NC_000913.3	3158627	3158884	+	258	88
b4469	NC_000913.3	3158927	3161146	-	2220	4155
b3017	NC_000913.3	3161257	3162669	-	1413	2237
b3018	NC_000913.3	3162744	3163481	-	738	1078
b3019	NC_000913.3	3163715	3165973	-	2259	4637
b3020	NC_000913.3	3166111	3167718	-	1608	1831
b3021	NC_000913.3	3167851	3168246	-	396	1181
b3022	NC_000913.3	3168248	3168544	-	297	841
b3023	NC_000913.3	3168749	3169231	-	483	432
b3024	NC_000913.3	3169284	3169676	-	393	4628
b3025	NC_000913.3	3169828	3170487	+	660	193
b3026	NC_000913.3	3170484	3171833	+	1350	288
b3027	NC_000913.3	3171879	3172211	-	333	31
b3028	NC_000913.3	3172530	3173111	+	582	711
b3029	NC_000913.3	3173142	3173456	+	315	2228
b3030	NC_000913.3	3173504	3175396	-	1893	4974
b3031	NC_000913.3	3175425	3176006	-	582	1268
b3032	NC_000913.3	3176006	3176833	-	828	3570
b3033	NC_000913.3	3176858	3177280	-	423	510
b3034	NC_000913.3	3177281	3177910	-	630	893
b3035	NC_000913.3	3178115	3179596	+	1482	11427
b3037	NC_000913.3	3179744	3180415	+	672	4678
b3038	NC_000913.3	3180421	3181581	+	1161	4498
b3039	NC_000913.3	3181619	3182434	-	816	332
b3040	NC_000913.3	3182550	3183323	+	774	1082
b4756	NC_000913.3	3183381	3183551	-	171	346
b3041	NC_000913.3	3183813	3184466	-	654	5093
b3042	NC_000913.3	3184840	3185130	+	291	1001
b3043	NC_000913.3	3185414	3185965	+	552	61
b3046	NC_000913.3;NC_000913.3	3186025;3187432	3186095;3189865	+;+	2505	323
b3044	NC_000913.3	3186187	3186552	+	366	4
b3045	NC_000913.3	3186510	3187415	+	906	5
b3047	NC_000913.3	3189881	3190630	+	750	125
b3048	NC_000913.3	3190632	3191696	+	1065	173
b3049	NC_000913.3	3191739	3191939	-	201	898
b3050	NC_000913.3	3192208	3192837	+	630	263
b3051	NC_000913.3	3192864	3194525	+	1662	663
b4664	NC_000913.3	3194766	3194825	+	60	606
b4666	NC_000913.3	3195141	3195200	+	60	799
b3052	NC_000913.3	3195320	3196753	-	1434	1288
b3053	NC_000913.3	3196801	3199641	-	2841	1380
b3054	NC_000913.3	3199664	3200965	-	1302	602
b3055	NC_000913.3	3201207	3201827	+	621	2196
b3056	NC_000913.3	3201891	3203129	+	1239	3665
b3057	NC_000913.3	3203310	3204131	-	822	931
b3058	NC_000913.3	3204221	3204589	-	369	182
b3059	NC_000913.3	3204694	3205311	+	618	616
b3060	NC_000913.3	3205324	3206256	-	933	186
b3061	NC_000913.3	3206463	3207374	+	912	39
b3062	NC_000913.3	3207371	3207976	+	606	44
b3063	NC_000913.3	3208024	3209487	+	1464	249
b3064	NC_000913.3	3209530	3210543	-	1014	2265
b3065	NC_000913.3	3210781	3210996	+	216	16188
b3066	NC_000913.3	3211107	3212852	+	1746	6388
b3067	NC_000913.3	3213047	3214888	+	1842	20075
b3068	NC_000913.3	3214967	3215473	-	507	1023
b3070	NC_000913.3	3215727	3216491	-	765	373
b3071	NC_000913.3	3216779	3217402	+	624	440
b3072	NC_000913.3	3217556	3219076	-	1521	1053
b3073	NC_000913.3	3219494	3220873	+	1380	1426
b3074	NC_000913.3	3220915	3221247	-	333	136
b3075	NC_000913.3	3221466	3222449	+	984	1086
b3076	NC_000913.3	3222633	3225725	+	3093	676
b3077	NC_000913.3	3225722	3226171	+	450	43
b3078	NC_000913.3	3226234	3227667	+	1434	95
b3079	NC_000913.3	3227801	3228871	+	1071	60
b3080	NC_000913.3	3228888	3231239	+	2352	329
b3081	NC_000913.3	3231665	3233683	+	2019	2709
b3082	NC_000913.3	3233728	3234144	-	417	221
b3083	NC_000913.3	3234141	3234455	-	315	76
b3084	NC_000913.3	3234739	3235875	-	1137	1170
b3085	NC_000913.3	3235960	3236463	+	504	154
b3086	NC_000913.3	3236540	3237232	+	693	83
b3087	NC_000913.3	3237311	3238297	+	987	2702
b3088	NC_000913.3	3238580	3239545	+	966	1082
b3089	NC_000913.3	3239944	3241188	+	1245	5552
b3090	NC_000913.3	3241193	3241744	-	552	355
b3091	NC_000913.3	3241827	3243314	-	1488	682
b3092	NC_000913.3	3243329	3244741	-	1413	670
b3093	NC_000913.3	3245224	3246522	+	1299	989
b3094	NC_000913.3	3246652	3247428	+	777	2372
b4787	NC_000913.3	3247668	3247751	+	84	174
b3095	NC_000913.3	3247773	3248435	+	663	1530
b3096	NC_000913.3	3248439	3248822	+	384	894
b3097	NC_000913.3	3248969	3249337	+	369	5338
b3098	NC_000913.3	3249375	3249680	+	306	4244
b3099	NC_000913.3	3249683	3250087	+	405	4580
b3100	NC_000913.3	3250077	3250376	+	300	3776
b3101	NC_000913.3	3250562	3250954	+	393	275
b3102	NC_000913.3	3251024	3252010	+	987	1065
b3103	NC_000913.3	3252304	3252669	+	366	1129
b3104	NC_000913.3	3252911	3253267	+	357	69
b3105	NC_000913.3	3253318	3254214	-	897	574
b3106	NC_000913.3	3254319	3255020	+	702	82
b3107	NC_000913.3	3255043	3255207	+	165	775
b4470	NC_000913.3	3255341	3256651	-	1311	753
b3110	NC_000913.3	3256679	3258010	-	1332	701
b4471	NC_000913.3	3258285	3259649	-	1365	710
b3113	NC_000913.3	3259721	3260110	-	390	338
b3114	NC_000913.3	3260124	3262418	-	2295	2744
b3115	NC_000913.3	3262452	3263660	-	1209	1810
b3116	NC_000913.3	3263686	3265017	-	1332	3681
b3117	NC_000913.3	3265039	3266028	-	990	3913
b3118	NC_000913.3	3266127	3267065	-	939	2457
b3119	NC_000913.3	3267380	3267598	+	219	27
b3120	NC_000913.3	3267854	3268393	+	540	31
b3121	NC_000913.3	3268415	3269602	+	1188	36
b3124	NC_000913.3	3270625	3271770	-	1146	7119
b3125	NC_000913.3	3271867	3272751	-	885	9113
b3126	NC_000913.3	3272787	3273557	-	771	6125
b3127	NC_000913.3	3273573	3274907	-	1335	9650
b3128	NC_000913.3	3275282	3276853	+	1572	22848
b3129	NC_000913.3	3277002	3277337	+	336	801
b3130	NC_000913.3	3277337	3277801	+	465	1171
b3131	NC_000913.3	3277856	3278665	-	810	788
b3132	NC_000913.3	3278914	3280194	+	1281	147
b3133	NC_000913.3	3280217	3280690	+	474	72
b3136	NC_000913.3	3281976	3283130	+	1155	152
b3137	NC_000913.3	3283143	3284003	+	861	94
b3138	NC_000913.3	3284170	3284646	+	477	8
b3139	NC_000913.3	3284685	3285488	+	804	27
b3140	NC_000913.3	3285478	3286269	+	792	58
b3141	NC_000913.3	3286270	3287025	+	756	64
b3142	NC_000913.3	3287426	3288010	+	585	86
b3143	NC_000913.3	3288090	3288785	+	696	85
b3144	NC_000913.3	3288814	3291330	+	2517	824
b3145	NC_000913.3	3291341	3292432	+	1092	319
b3146	NC_000913.3	3292475	3293335	-	861	491
b3147	NC_000913.3	3293400	3295436	+	2037	2526
b3148	NC_000913.3	3295394	3295789	+	396	225
b3149	NC_000913.3	3295809	3296399	+	591	870
b3150	NC_000913.3	3296409	3296984	+	576	1211
b3151	NC_000913.3	3297098	3298138	-	1041	1148
b3152	NC_000913.3	3298211	3298846	-	636	412
b3153	NC_000913.3	3298974	3299492	+	519	446
b3154	NC_000913.3	3299472	3299915	-	444	214
b3155	NC_000913.3	3299966	3300268	+	303	250
b3156	NC_000913.3	3300255	3300758	-	504	1720
b3157	NC_000913.3	3300752	3301276	-	525	2103
b3158	NC_000913.3	3301485	3302480	+	996	393
b3159	NC_000913.3	3302489	3303367	+	879	307
b3160	NC_000913.3	3303448	3304455	+	1008	2968
b3161	NC_000913.3	3304573	3305817	-	1245	1206
b3162	NC_000913.3	3305971	3307860	-	1890	37944
b4685	NC_000913.3	3307853	3307933	-	81	483
b3163	NC_000913.3	3308040	3308924	-	885	24313
b3164	NC_000913.3	3309033	3311168	-	2136	33022
b3165	NC_000913.3	3311415	3311684	-	270	23148
b3166	NC_000913.3	3311833	3312777	-	945	4273
b3167	NC_000913.3	3312777	3313178	-	402	2487
b3168	NC_000913.3;NC_000913.3;NC_000913.3	3313342;3313342;3313342	3316014;3315543;3315522	-;-;-	2673	38669
b3169	NC_000913.3	3316039	3317526	-	1488	17291
b3170	NC_000913.3	3317554	3318006	-	453	4630
b3172	NC_000913.3	3318637	3319980	+	1344	1381
b3173	NC_000913.3	3319988	3321613	-	1626	272
b3175	NC_000913.3	3322173	3322505	-	333	20303
b3176	NC_000913.3	3322733	3324070	-	1338	5566
b3177	NC_000913.3	3324063	3324911	-	849	932
b3178	NC_000913.3	3325001	3326935	-	1935	36443
b3179	NC_000913.3	3327035	3327664	-	630	7209
b3180	NC_000913.3	3327790	3328083	+	294	4314
b3181	NC_000913.3	3328239	3328715	-	477	2179
b3182	NC_000913.3	3328963	3330396	+	1434	1246
b3183	NC_000913.3	3330582	3331754	-	1173	8135
b3184	NC_000913.3	3331770	3332735	-	966	5370
b3185	NC_000913.3	3332862	3333119	-	258	9894
b3186	NC_000913.3	3333140	3333451	-	312	11006
b3187	NC_000913.3	3333710	3334681	+	972	4423
b3188	NC_000913.3	3334909	3335187	+	279	331
b3189	NC_000913.3	3335235	3336494	-	1260	4017
b3190	NC_000913.3	3336549	3336803	-	255	798
b3191	NC_000913.3	3336963	3337256	-	294	1056
b3192	NC_000913.3	3337256	3337891	-	636	2814
b3193	NC_000913.3	3337910	3338461	-	552	1516
b3194	NC_000913.3	3338466	3339248	-	783	2310
b3195	NC_000913.3	3339256	3340065	-	810	3239
b3196	NC_000913.3	3340275	3341252	+	978	1133
b3197	NC_000913.3	3341266	3342252	+	987	1703
b3198	NC_000913.3	3342273	3342839	+	567	1686
b3199	NC_000913.3	3342836	3343411	+	576	1162
b3200	NC_000913.3	3343380	3343937	+	558	1581
b3201	NC_000913.3	3343944	3344669	+	726	2081
b3202	NC_000913.3	3344717	3346150	+	1434	4692
b3203	NC_000913.3	3346173	3346460	+	288	1298
b3204	NC_000913.3	3346578	3347069	+	492	1597
b3205	NC_000913.3	3347115	3347969	+	855	1655
b3206	NC_000913.3	3347966	3348238	+	273	218
b3207	NC_000913.3	3348452	3349084	+	633	6568
b3208	NC_000913.3	3349081	3349809	-	729	634
b3209	NC_000913.3	3349806	3350459	-	654	652
b3210	NC_000913.3	3350689	3353025	-	2337	2615
b3211	NC_000913.3	3353121	3354050	-	930	239
b3212	NC_000913.3	3354725	3359185	+	4461	2293
b3213	NC_000913.3	3359198	3360616	+	1419	940
b3214	NC_000913.3	3361176	3361940	+	765	128
b3215	NC_000913.3	3362112	3362786	+	675	73
b3216	NC_000913.3	3362807	3365188	+	2382	514
b4569	NC_000913.3;NC_000913.3	3365185;3366755	3365555;3366929	+;+	546	142
b3218	NC_000913.3	3365702	3366682	-	981	7
b3219	NC_000913.3	3366926	3367642	+	717	277
b3220	NC_000913.3	3367827	3368954	+	1128	324
b3221	NC_000913.3	3369014	3369478	-	465	330
b3222	NC_000913.3	3369475	3370350	-	876	675
b3223	NC_000913.3	3370347	3371036	-	690	500
b3224	NC_000913.3	3371084	3372574	-	1491	1075
b3225	NC_000913.3	3372683	3373576	-	894	1362
b3226	NC_000913.3	3373698	3374489	-	792	924
b3227	NC_000913.3	3374869	3376236	+	1368	221
b3228	NC_000913.3	3376279	3376776	-	498	2600
b3229	NC_000913.3	3376782	3377420	-	639	5573
b3230	NC_000913.3	3377815	3378207	-	393	36642
b3231	NC_000913.3	3378223	3378651	-	429	35625
b3232	NC_000913.3	3378870	3379997	-	1128	996
b3233	NC_000913.3	3380191	3380589	+	399	3038
b3234	NC_000913.3	3380743	3382110	+	1368	1115
b3235	NC_000913.3	3382200	3383267	+	1068	1141
b3236	NC_000913.3	3383330	3384268	-	939	20370
b3237	NC_000913.3	3384703	3385173	+	471	1280
b3238	NC_000913.3	3385538	3385801	+	264	1798
b3239	NC_000913.3	3385857	3386129	-	273	171
b3240	NC_000913.3	3386221	3388188	-	1968	1023
b3241	NC_000913.3	3388194	3389126	-	933	441
b3242	NC_000913.3	3389134	3389337	-	204	161
b3243	NC_000913.3	3389520	3390449	+	930	839
b3244	NC_000913.3	3390583	3392028	-	1446	3255
b4472	NC_000913.3	3392458	3396258	-	3801	2727
b3247	NC_000913.3	3396326	3397795	-	1470	2239
b3248	NC_000913.3	3397785	3398378	-	594	946
b3249	NC_000913.3	3398387	3398875	-	489	758
b3250	NC_000913.3	3398875	3399978	-	1104	4229
b3251	NC_000913.3	3400044	3401087	-	1044	8535
b3252	NC_000913.3	3401392	3403332	-	1941	2878
b3253	NC_000913.3	3403484	3404458	+	975	1442
b3255	NC_000913.3	3405436	3405906	+	471	2831
b3256	NC_000913.3	3405917	3407266	+	1350	6969
b3257	NC_000913.3	3407375	3407617	+	243	123
b3258	NC_000913.3	3407607	3409058	+	1452	743
b3259	NC_000913.3	3409070	3409951	+	882	1030
b3260	NC_000913.3	3410280	3411245	+	966	16361
b3261	NC_000913.3	3411271	3411567	+	297	3571
b3262	NC_000913.3	3411653	3412537	+	885	207
b3263	NC_000913.3	3412621	3412800	+	180	47
b3264	NC_000913.3	3412803	3413465	-	663	75
b3265	NC_000913.3	3413864	3415021	+	1158	100
b3266	NC_000913.3	3415033	3418137	+	3105	501
b3267	NC_000913.3	3418390	3418611	+	222	88
b3269	NC_000913.3	3420134	3421315	+	1182	146
b3270	NC_000913.3	3421325	3422428	+	1104	78
b3271	NC_000913.3	3422436	3423194	+	759	94
b3279	NC_000913.3	3429236	3429790	+	555	151
b3280	NC_000913.3	3429766	3430023	-	258	259
b3281	NC_000913.3	3430020	3430838	-	819	1513
b3282	NC_000913.3	3430843	3431415	-	573	1175
b3283	NC_000913.3	3431420	3431962	-	543	1704
b3284	NC_000913.3	3431991	3432464	-	474	2697
b4473	NC_000913.3	3432436	3433560	-	1125	461
b3287	NC_000913.3	3433690	3434199	+	510	4164
b3288	NC_000913.3	3434214	3435161	+	948	5701
